basin,name,year,cyclone_of_the_year,date,time,status_of_system,latitude,longitude,max_sustained_wind,central_pressure
AL,ERNESTO,2006,6,20060826,1800,TS,15.7N,71.2W,55,997
AL,ERNESTO,2006,6,20060827,0,TS,16.3N,72.0W,55,995
AL,ERNESTO,2006,6,20060827,600,HU,16.9N,72.7W,65,992
AL,ERNESTO,2006,6,20060827,1200,TS,17.4N,73.4W,55,997
AL,ERNESTO,2006,6,20060827,1800,TS,17.8N,74.0W,45,1002
AL,ERNESTO,2006,6,20060828,0,TS,18.3N,74.6W,40,1003
AL,ERNESTO,2006,6,20060828,600,TS,19.1N,75.2W,40,1004
AL,ERNESTO,2006,6,20060828,1115,TS,19.9N,75.5W,35,1005
AL,ERNESTO,2006,6,20060828,1200,TS,20.0N,75.6W,35,1005
AL,ERNESTO,2006,6,20060828,1800,TS,20.8N,76.4W,35,1007
AL,ERNESTO,2006,6,20060829,0,TS,21.6N,77.4W,35,1007
AL,ERNESTO,2006,6,20060829,600,TS,22.4N,78.5W,40,1006
AL,ERNESTO,2006,6,20060829,1200,TS,23.2N,79.3W,40,1006
AL,ERNESTO,2006,6,20060829,1800,TS,23.9N,79.9W,40,1005
AL,ERNESTO,2006,6,20060830,0,TS,24.7N,80.4W,40,1004
AL,ERNESTO,2006,6,20060830,300,TS,24.9N,80.6W,40,1003
AL,ERNESTO,2006,6,20060830,500,TS,25.2N,80.7W,40,1003
AL,ERNESTO,2006,6,20060830,600,TS,25.3N,80.8W,40,1003
AL,ERNESTO,2006,6,20060830,1200,TS,26.1N,81.0W,35,1002
AL,ERNESTO,2006,6,20060830,1800,TS,27.0N,80.9W,35,1001
AL,ERNESTO,2006,6,20060831,0,TS,28.1N,80.7W,35,1000
AL,ERNESTO,2006,6,20060831,600,TS,29.4N,80.4W,45,999
AL,ERNESTO,2006,6,20060831,1200,TS,30.6N,79.9W,55,995
AL,ERNESTO,2006,6,20060831,1800,TS,31.9N,79.2W,60,993
AL,ERNESTO,2006,6,20060901,0,TS,33.2N,78.4W,60,988
AL,ERNESTO,2006,6,20060901,340,TS,33.9N,78.1W,60,985
AL,ERNESTO,2006,6,20060901,600,TS,34.5N,78.0W,50,985
AL,ERNESTO,2006,6,20060901,1200,TD,35.8N,77.6W,30,991
AL,ERNESTO,2006,6,20060901,1800,EX,36.6N,77.2W,40,997
AL,ERNESTO,2006,6,20060902,0,EX,37.1N,77.0W,40,1002
AL,ERNESTO,2006,6,20060902,600,EX,37.6N,76.8W,40,1005
AL,ERNESTO,2006,6,20060902,1200,EX,38.2N,76.7W,40,1007
AL,ERNESTO,2006,6,20060902,1800,EX,38.9N,76.7W,40,1010
AL,ERNESTO,2006,6,20060903,0,EX,39.9N,76.7W,35,1012
AL,ERNESTO,2006,6,20060903,600,EX,41.3N,77.1W,25,1014
AL,ERNESTO,2006,6,20060903,1200,EX,43.1N,77.5W,20,1014
AL,ERNESTO,2006,6,20060903,1800,EX,44.5N,77.0W,20,1015
AL,ERNESTO,2006,6,20060904,0,EX,45.6N,75.8W,20,1015
AL,ERNESTO,2006,6,20060904,600,EX,46.5N,74.4W,20,1014
AL,FLORENCE,2006,7,20060903,1800,TD,14.1N,39.4W,30,1007
AL,FLORENCE,2006,7,20060904,0,TD,14.7N,40.0W,30,1007
AL,FLORENCE,2006,7,20060904,600,TD,15.4N,41.0W,30,1007
AL,FLORENCE,2006,7,20060904,1200,TD,16.0N,42.3W,30,1007
AL,FLORENCE,2006,7,20060904,1800,TD,16.4N,43.5W,30,1007
AL,FLORENCE,2006,7,20060905,0,TD,16.6N,44.8W,30,1007
AL,FLORENCE,2006,7,20060905,600,TS,16.8N,46.1W,35,1007
AL,FLORENCE,2006,7,20060905,1200,TS,17.0N,46.9W,35,1005
AL,FLORENCE,2006,7,20060905,1800,TS,17.3N,47.8W,40,1003
AL,FLORENCE,2006,7,20060906,0,TS,17.6N,48.6W,40,1003
AL,FLORENCE,2006,7,20060906,600,TS,18.1N,49.7W,40,1003
AL,FLORENCE,2006,7,20060906,1200,TS,18.5N,50.6W,45,1003
AL,FLORENCE,2006,7,20060906,1800,TS,19.0N,51.3W,45,1000
AL,FLORENCE,2006,7,20060907,0,TS,19.3N,51.9W,45,1000
AL,FLORENCE,2006,7,20060907,600,TS,19.6N,52.6W,45,1000
AL,FLORENCE,2006,7,20060907,1200,TS,19.9N,53.3W,40,1002
AL,FLORENCE,2006,7,20060907,1800,TS,20.3N,54.3W,40,1002
AL,FLORENCE,2006,7,20060908,0,TS,20.9N,55.7W,40,1002
AL,FLORENCE,2006,7,20060908,600,TS,21.5N,57.1W,40,1002
AL,FLORENCE,2006,7,20060908,1200,TS,21.7N,58.8W,40,1002
AL,FLORENCE,2006,7,20060908,1800,TS,21.9N,60.1W,45,1000
AL,FLORENCE,2006,7,20060909,0,TS,22.7N,61.0W,50,997
AL,FLORENCE,2006,7,20060909,600,TS,23.8N,62.3W,50,993
AL,FLORENCE,2006,7,20060909,1200,TS,24.4N,63.2W,50,992
AL,FLORENCE,2006,7,20060909,1800,TS,25.1N,64.0W,50,991
AL,FLORENCE,2006,7,20060910,0,TS,26.2N,64.6W,60,987
AL,FLORENCE,2006,7,20060910,600,HU,27.1N,65.3W,70,980
AL,FLORENCE,2006,7,20060910,1200,HU,28.1N,65.9W,75,978
AL,FLORENCE,2006,7,20060910,1800,HU,29.3N,66.1W,80,976
AL,FLORENCE,2006,7,20060911,0,HU,30.4N,66.2W,80,975
AL,FLORENCE,2006,7,20060911,600,HU,31.3N,66.2W,70,977
AL,FLORENCE,2006,7,20060911,1200,HU,32.4N,65.7W,75,974
AL,FLORENCE,2006,7,20060911,1800,HU,33.6N,65.0W,75,974
AL,FLORENCE,2006,7,20060912,0,HU,34.9N,64.1W,70,975
AL,FLORENCE,2006,7,20060912,600,HU,36.3N,63.2W,65,976
AL,FLORENCE,2006,7,20060912,1200,HU,37.4N,61.9W,65,976
AL,FLORENCE,2006,7,20060912,1800,HU,38.5N,60.2W,65,977
AL,FLORENCE,2006,7,20060913,0,EX,40.6N,57.9W,70,978
AL,FLORENCE,2006,7,20060913,600,EX,43.1N,56.3W,70,972
AL,FLORENCE,2006,7,20060913,1200,EX,45.5N,55.6W,70,967
AL,FLORENCE,2006,7,20060913,1800,EX,46.4N,54.0W,70,963
AL,FLORENCE,2006,7,20060914,0,EX,47.6N,51.3W,65,965
AL,FLORENCE,2006,7,20060914,600,EX,48.6N,48.3W,60,967
AL,FLORENCE,2006,7,20060914,1200,EX,49.2N,45.2W,55,970
AL,FLORENCE,2006,7,20060914,1800,EX,49.8N,42.6W,50,976
AL,FLORENCE,2006,7,20060915,0,EX,50.0N,39.6W,45,981
AL,FLORENCE,2006,7,20060915,600,EX,49.7N,35.8W,45,982
AL,FLORENCE,2006,7,20060915,1200,EX,49.5N,31.7W,45,984
AL,FLORENCE,2006,7,20060915,1800,EX,49.8N,27.5W,40,986
AL,FLORENCE,2006,7,20060916,0,EX,50.6N,23.9W,40,987
AL,FLORENCE,2006,7,20060916,600,EX,52.5N,21.0W,40,987
AL,FLORENCE,2006,7,20060916,1200,EX,54.6N,20.5W,40,985
AL,FLORENCE,2006,7,20060916,1800,EX,56.6N,20.5W,40,983
AL,FLORENCE,2006,7,20060917,0,EX,58.2N,20.5W,40,980
AL,FLORENCE,2006,7,20060917,600,EX,59.6N,20.6W,40,980
AL,FLORENCE,2006,7,20060917,1200,EX,60.9N,21.2W,40,979
AL,FLORENCE,2006,7,20060917,1800,EX,62.0N,22.5W,45,978
AL,FLORENCE,2006,7,20060918,0,EX,62.6N,24.5W,50,976
AL,FLORENCE,2006,7,20060918,600,EX,63.0N,26.5W,50,977
AL,FLORENCE,2006,7,20060918,1200,EX,63.0N,29.0W,50,978
AL,FLORENCE,2006,7,20060918,1800,EX,63.0N,31.4W,50,979
AL,FLORENCE,2006,7,20060919,0,EX,62.0N,34.0W,50,982
AL,GORDON,2006,8,20060910,1800,TD,20.2N,53.8W,25,1012
AL,GORDON,2006,8,20060911,0,TD,20.3N,54.5W,30,1011
AL,GORDON,2006,8,20060911,600,TD,20.6N,55.3W,30,1010
AL,GORDON,2006,8,20060911,1200,TS,20.9N,56.3W,35,1008
AL,GORDON,2006,8,20060911,1800,TS,21.4N,57.1W,40,1005
AL,GORDON,2006,8,20060912,0,TS,21.8N,57.6W,50,1003
AL,GORDON,2006,8,20060912,600,TS,22.3N,58.0W,50,1000
AL,GORDON,2006,8,20060912,1200,TS,22.8N,58.2W,50,998
AL,GORDON,2006,8,20060912,1800,TS,23.4N,58.2W,55,994
AL,GORDON,2006,8,20060913,0,HU,24.0N,58.1W,65,987
AL,GORDON,2006,8,20060913,600,HU,24.7N,58.0W,70,984
AL,GORDON,2006,8,20060913,1200,HU,25.6N,57.9W,80,980
AL,GORDON,2006,8,20060913,1800,HU,26.5N,57.7W,95,965
AL,GORDON,2006,8,20060914,0,HU,27.3N,57.4W,105,955
AL,GORDON,2006,8,20060914,600,HU,28.2N,56.8W,105,956
AL,GORDON,2006,8,20060914,1200,HU,29.1N,56.2W,105,956
AL,GORDON,2006,8,20060914,1800,HU,29.8N,55.4W,105,958
AL,GORDON,2006,8,20060915,0,HU,30.3N,54.6W,100,960
AL,GORDON,2006,8,20060915,600,HU,30.8N,53.8W,95,965
AL,GORDON,2006,8,20060915,1200,HU,31.1N,53.5W,85,973
AL,GORDON,2006,8,20060915,1800,HU,31.1N,53.5W,80,976
AL,GORDON,2006,8,20060916,0,HU,31.1N,53.5W,75,980
AL,GORDON,2006,8,20060916,600,HU,31.2N,53.6W,70,983
AL,GORDON,2006,8,20060916,1200,HU,31.3N,53.8W,65,987
AL,GORDON,2006,8,20060916,1800,HU,31.5N,53.9W,65,987
AL,GORDON,2006,8,20060917,0,HU,31.9N,53.8W,65,987
AL,GORDON,2006,8,20060917,600,HU,32.4N,53.7W,65,987
AL,GORDON,2006,8,20060917,1200,HU,33.3N,53.3W,70,983
AL,GORDON,2006,8,20060917,1800,HU,34.1N,52.9W,70,983
AL,GORDON,2006,8,20060918,0,HU,35.0N,52.1W,75,981
AL,GORDON,2006,8,20060918,600,HU,36.1N,50.6W,75,979
AL,GORDON,2006,8,20060918,1200,HU,36.9N,48.7W,80,976
AL,GORDON,2006,8,20060918,1800,HU,37.5N,46.3W,85,972
AL,GORDON,2006,8,20060919,0,HU,38.0N,43.3W,85,972
AL,GORDON,2006,8,20060919,600,HU,38.1N,40.2W,90,970
AL,GORDON,2006,8,20060919,1200,HU,38.0N,37.0W,80,977
AL,GORDON,2006,8,20060919,1800,HU,37.8N,33.5W,75,979
AL,GORDON,2006,8,20060920,0,HU,37.7N,29.9W,70,980
AL,GORDON,2006,8,20060920,600,HU,37.6N,26.1W,70,980
AL,GORDON,2006,8,20060920,1200,HU,37.8N,22.6W,65,983
AL,GORDON,2006,8,20060920,1800,HU,38.5N,18.5W,65,983
AL,GORDON,2006,8,20060921,0,EX,40.1N,14.0W,60,984
AL,GORDON,2006,8,20060921,600,EX,43.8N,10.4W,55,986
AL,GORDON,2006,8,20060921,1200,EX,48.5N,9.0W,55,982
AL,GORDON,2006,8,20060921,1800,EX,52.5N,9.5W,55,978
AL,GORDON,2006,8,20060922,0,EX,54.5N,10.5W,60,975
AL,GORDON,2006,8,20060922,600,EX,57.0N,14.0W,65,974
AL,GORDON,2006,8,20060922,1200,EX,56.5N,18.5W,55,976
AL,GORDON,2006,8,20060922,1800,EX,56.0N,19.5W,45,980
AL,GORDON,2006,8,20060923,0,EX,54.5N,20.0W,45,982
AL,GORDON,2006,8,20060923,600,EX,52.5N,20.0W,40,986
AL,GORDON,2006,8,20060923,1200,EX,50.7N,17.7W,35,993
AL,GORDON,2006,8,20060923,1800,EX,49.0N,14.5W,35,994
AL,GORDON,2006,8,20060924,0,EX,48.0N,10.0W,30,995
AL,GORDON,2006,8,20060924,600,EX,48.5N,8.5W,30,996
AL,GORDON,2006,8,20060924,1200,EX,49.0N,8.0W,30,998
AL,GORDON,2006,8,20060924,1800,EX,50.5N,7.5W,25,1001
AL,HELENE,2006,9,20060912,1200,TD,11.9N,22.0W,25,1007
AL,HELENE,2006,9,20060912,1800,TD,11.9N,23.2W,30,1007
AL,HELENE,2006,9,20060913,0,TD,11.9N,24.6W,30,1007
AL,HELENE,2006,9,20060913,600,TD,12.0N,26.1W,30,1007
AL,HELENE,2006,9,20060913,1200,TD,12.2N,28.0W,30,1007
AL,HELENE,2006,9,20060913,1800,TD,12.5N,30.0W,30,1006
AL,HELENE,2006,9,20060914,0,TS,12.9N,31.9W,35,1005
AL,HELENE,2006,9,20060914,600,TS,13.2N,33.8W,35,1005
AL,HELENE,2006,9,20060914,1200,TS,13.6N,35.6W,40,1003
AL,HELENE,2006,9,20060914,1800,TS,14.0N,37.0W,40,1003
AL,HELENE,2006,9,20060915,0,TS,14.4N,38.3W,40,1002
AL,HELENE,2006,9,20060915,600,TS,14.8N,39.6W,45,1000
AL,HELENE,2006,9,20060915,1200,TS,15.5N,40.8W,50,997
AL,HELENE,2006,9,20060915,1800,TS,16.2N,42.1W,55,995
AL,HELENE,2006,9,20060916,0,TS,17.0N,43.3W,60,992
AL,HELENE,2006,9,20060916,600,TS,17.7N,44.3W,60,990
AL,HELENE,2006,9,20060916,1200,HU,18.4N,45.3W,65,987
AL,HELENE,2006,9,20060916,1800,HU,18.9N,46.2W,65,986
AL,HELENE,2006,9,20060917,0,HU,19.4N,47.1W,70,983
AL,HELENE,2006,9,20060917,600,HU,19.9N,47.9W,75,979
AL,HELENE,2006,9,20060917,1200,HU,20.3N,48.4W,80,976
AL,HELENE,2006,9,20060917,1800,HU,20.8N,48.8W,90,970
AL,HELENE,2006,9,20060918,0,HU,21.4N,49.1W,100,962
AL,HELENE,2006,9,20060918,600,HU,22.0N,49.4W,105,955
AL,HELENE,2006,9,20060918,1200,HU,22.7N,49.7W,105,958
AL,HELENE,2006,9,20060918,1800,HU,23.6N,50.4W,95,962
AL,HELENE,2006,9,20060919,0,HU,24.0N,51.0W,95,962
AL,HELENE,2006,9,20060919,600,HU,24.3N,51.7W,95,960
AL,HELENE,2006,9,20060919,1200,HU,24.4N,52.5W,95,958
AL,HELENE,2006,9,20060919,1800,HU,24.4N,53.5W,90,956
AL,HELENE,2006,9,20060920,0,HU,24.5N,54.4W,90,958
AL,HELENE,2006,9,20060920,600,HU,24.9N,55.2W,90,958
AL,HELENE,2006,9,20060920,1200,HU,25.4N,56.0W,90,959
AL,HELENE,2006,9,20060920,1800,HU,25.9N,56.7W,80,960
AL,HELENE,2006,9,20060921,0,HU,26.8N,57.0W,80,962
AL,HELENE,2006,9,20060921,600,HU,27.8N,57.0W,75,964
AL,HELENE,2006,9,20060921,1200,HU,29.0N,57.0W,75,968
AL,HELENE,2006,9,20060921,1800,HU,30.2N,57.0W,75,970
AL,HELENE,2006,9,20060922,0,HU,31.4N,56.6W,75,970
AL,HELENE,2006,9,20060922,600,HU,32.5N,55.9W,70,970
AL,HELENE,2006,9,20060922,1200,HU,33.6N,55.1W,70,970
AL,HELENE,2006,9,20060922,1800,HU,34.9N,53.7W,70,968
AL,HELENE,2006,9,20060923,0,HU,35.7N,51.7W,75,964
AL,HELENE,2006,9,20060923,600,HU,36.4N,49.6W,80,962
AL,HELENE,2006,9,20060923,1200,HU,37.1N,47.5W,80,962
AL,HELENE,2006,9,20060923,1800,HU,37.7N,45.4W,75,963
AL,HELENE,2006,9,20060924,0,HU,38.6N,43.2W,70,964
AL,HELENE,2006,9,20060924,600,HU,39.5N,40.9W,65,964
AL,HELENE,2006,9,20060924,1200,HU,40.6N,38.2W,65,964
AL,HELENE,2006,9,20060924,1800,EX,42.0N,35.9W,65,964
AL,HELENE,2006,9,20060925,0,EX,43.2N,34.7W,65,964
AL,HELENE,2006,9,20060925,600,EX,44.1N,33.3W,65,966
AL,HELENE,2006,9,20060925,1200,EX,44.7N,31.7W,60,968
AL,HELENE,2006,9,20060925,1800,EX,44.9N,29.8W,55,972
AL,HELENE,2006,9,20060926,0,EX,45.0N,27.6W,50,977
AL,HELENE,2006,9,20060926,600,EX,45.5N,25.2W,50,980
AL,HELENE,2006,9,20060926,1200,EX,46.0N,22.7W,50,984
AL,HELENE,2006,9,20060926,1800,EX,47.2N,20.1W,45,986
AL,HELENE,2006,9,20060927,0,EX,49.0N,17.0W,45,988
AL,HELENE,2006,9,20060927,600,EX,51.3N,13.3W,45,988
AL,HELENE,2006,9,20060927,1200,EX,53.9N,10.1W,40,988
AL,HELENE,2006,9,20060927,1800,EX,56.3N,7.6W,40,988
AL,ISAAC,2006,10,20060927,1800,TD,26.1N,52.6W,30,1012
AL,ISAAC,2006,10,20060928,0,TD,26.8N,53.4W,30,1012
AL,ISAAC,2006,10,20060928,600,TS,27.4N,54.0W,35,1008
AL,ISAAC,2006,10,20060928,1200,TS,28.0N,54.4W,40,1006
AL,ISAAC,2006,10,20060928,1800,TS,28.6N,54.6W,40,1006
AL,ISAAC,2006,10,20060929,0,TS,28.9N,54.9W,40,1006
AL,ISAAC,2006,10,20060929,600,TS,29.0N,55.4W,40,1006
AL,ISAAC,2006,10,20060929,1200,TS,29.2N,55.8W,45,1003
AL,ISAAC,2006,10,20060929,1800,TS,29.5N,56.5W,50,1000
AL,ISAAC,2006,10,20060930,0,TS,29.8N,57.1W,60,997
AL,ISAAC,2006,10,20060930,600,TS,30.1N,57.7W,60,995
AL,ISAAC,2006,10,20060930,1200,HU,30.6N,58.5W,65,992
AL,ISAAC,2006,10,20060930,1800,HU,31.3N,59.2W,70,989
AL,ISAAC,2006,10,20061001,0,HU,32.0N,59.8W,75,987
AL,ISAAC,2006,10,20061001,600,HU,32.8N,60.2W,75,985
AL,ISAAC,2006,10,20061001,1200,HU,33.8N,60.3W,70,986
AL,ISAAC,2006,10,20061001,1800,HU,35.2N,60.3W,70,987
AL,ISAAC,2006,10,20061002,0,HU,37.2N,59.6W,65,988
AL,ISAAC,2006,10,20061002,600,HU,39.8N,58.0W,65,989
AL,ISAAC,2006,10,20061002,1200,TS,42.5N,56.2W,60,990
AL,ISAAC,2006,10,20061002,1800,TS,45.5N,53.7W,55,995
AL,ISAAC,2006,10,20061003,0,EX,47.6N,51.0W,55,996
AL,ISAAC,2006,10,20061003,600,EX,48.6N,49.0W,45,998
AL,ISAAC,2006,10,20061003,1200,EX,49.5N,47.0W,35,1000
AL,ANDREA,2007,1,20070506,1200,EX,35.5N,74.0W,35,1012
AL,ANDREA,2007,1,20070506,1800,EX,35.0N,73.0W,40,1009
AL,ANDREA,2007,1,20070507,0,EX,34.3N,71.7W,50,1005
AL,ANDREA,2007,1,20070507,600,EX,33.3N,72.3W,65,998
AL,ANDREA,2007,1,20070507,1200,EX,32.3N,73.1W,65,998
AL,ANDREA,2007,1,20070507,1800,EX,31.5N,74.0W,65,998
AL,ANDREA,2007,1,20070508,0,EX,31.0N,74.9W,55,1000
AL,ANDREA,2007,1,20070508,600,EX,30.7N,76.0W,50,1001
AL,ANDREA,2007,1,20070508,1200,EX,30.4N,77.2W,50,1001
AL,ANDREA,2007,1,20070508,1800,EX,30.4N,77.9W,50,1001
AL,ANDREA,2007,1,20070509,0,EX,30.6N,78.3W,50,1001
AL,ANDREA,2007,1,20070509,600,SS,30.8N,78.7W,50,1001
AL,ANDREA,2007,1,20070509,1200,SS,30.9N,79.2W,45,1003
AL,ANDREA,2007,1,20070509,1800,SS,30.9N,79.6W,40,1003
AL,ANDREA,2007,1,20070510,0,SS,30.7N,79.8W,40,1003
AL,ANDREA,2007,1,20070510,600,SS,30.5N,79.9W,35,1003
AL,ANDREA,2007,1,20070510,1200,SD,30.1N,79.9W,30,1003
AL,ANDREA,2007,1,20070510,1800,SD,29.7N,79.8W,30,1003
AL,ANDREA,2007,1,20070511,0,SD,29.4N,79.8W,30,1004
AL,ANDREA,2007,1,20070511,600,LO,29.1N,79.8W,30,1004
AL,ANDREA,2007,1,20070511,1200,LO,28.8N,79.7W,25,1005
AL,ANDREA,2007,1,20070511,1800,LO,28.5N,79.5W,25,1005
AL,ANDREA,2007,1,20070512,0,LO,28.5N,79.1W,25,1006
AL,ANDREA,2007,1,20070512,600,LO,28.8N,78.8W,25,1006
AL,ANDREA,2007,1,20070512,1200,LO,29.1N,78.5W,25,1006
AL,ANDREA,2007,1,20070512,1800,LO,29.4N,78.0W,25,1006
AL,ANDREA,2007,1,20070513,0,LO,29.7N,77.2W,25,1006
AL,ANDREA,2007,1,20070513,600,LO,30.1N,76.0W,25,1006
AL,ANDREA,2007,1,20070513,1200,LO,30.8N,74.2W,25,1007
AL,ANDREA,2007,1,20070513,1800,LO,31.4N,71.9W,25,1007
AL,ANDREA,2007,1,20070514,0,LO,31.8N,69.4W,25,1007
AL,BARRY,2007,2,20070531,0,LO,18.1N,87.0W,25,1008
AL,BARRY,2007,2,20070531,600,LO,18.7N,86.9W,25,1007
AL,BARRY,2007,2,20070531,1200,LO,19.1N,86.8W,25,1006
AL,BARRY,2007,2,20070531,1800,LO,19.6N,86.6W,25,1005
AL,BARRY,2007,2,20070601,0,LO,20.1N,86.0W,25,1005
AL,BARRY,2007,2,20070601,600,LO,21.2N,85.8W,25,1005
AL,BARRY,2007,2,20070601,1200,TD,22.3N,85.8W,30,1004
AL,BARRY,2007,2,20070601,1800,TS,23.6N,85.7W,40,1000
AL,BARRY,2007,2,20070602,0,TS,24.3N,85.2W,50,997
AL,BARRY,2007,2,20070602,600,TS,25.1N,84.6W,45,998
AL,BARRY,2007,2,20070602,1200,TS,27.0N,83.2W,40,1000
AL,BARRY,2007,2,20070602,1400,TD,27.5N,82.7W,30,1000
AL,BARRY,2007,2,20070602,1800,TD,29.7N,82.1W,30,1001
AL,BARRY,2007,2,20070603,0,EX,31.4N,81.4W,35,997
AL,BARRY,2007,2,20070603,600,EX,32.1N,81.0W,40,994
AL,BARRY,2007,2,20070603,1200,EX,32.8N,80.0W,40,994
AL,BARRY,2007,2,20070603,1800,EX,33.7N,78.4W,40,994
AL,BARRY,2007,2,20070604,0,EX,35.3N,76.0W,40,992
AL,BARRY,2007,2,20070604,600,EX,37.2N,74.6W,40,990
AL,BARRY,2007,2,20070604,1200,EX,39.0N,73.2W,40,990
AL,BARRY,2007,2,20070604,1800,EX,40.7N,72.1W,35,991
AL,BARRY,2007,2,20070605,0,EX,42.4N,70.8W,35,992
AL,BARRY,2007,2,20070605,600,EX,44.6N,69.5W,30,992
AL,BARRY,2007,2,20070605,1200,EX,47.5N,68.5W,30,992
AL,CHANTAL,2007,3,20070731,0,TD,35.5N,66.5W,30,1007
AL,CHANTAL,2007,3,20070731,600,TS,37.1N,65.5W,35,1004
AL,CHANTAL,2007,3,20070731,1200,TS,39.1N,64.2W,45,999
AL,CHANTAL,2007,3,20070731,1800,TS,40.7N,62.3W,45,999
AL,CHANTAL,2007,3,20070801,0,TS,42.5N,60.0W,45,994
AL,CHANTAL,2007,3,20070801,600,EX,44.0N,57.5W,45,992
AL,CHANTAL,2007,3,20070801,1200,EX,46.0N,54.5W,55,990
AL,CHANTAL,2007,3,20070801,1800,EX,49.0N,49.5W,60,988
AL,CHANTAL,2007,3,20070802,0,EX,53.0N,43.0W,60,985
AL,CHANTAL,2007,3,20070802,600,EX,55.5N,38.5W,50,975
AL,CHANTAL,2007,3,20070802,1200,EX,57.5N,35.4W,50,970
AL,CHANTAL,2007,3,20070802,1800,EX,58.6N,33.9W,55,967
AL,CHANTAL,2007,3,20070803,0,EX,58.9N,32.1W,60,964
AL,CHANTAL,2007,3,20070803,600,EX,58.9N,30.4W,60,964
AL,CHANTAL,2007,3,20070803,1200,EX,58.9N,28.0W,60,964
AL,CHANTAL,2007,3,20070803,1800,EX,58.9N,25.2W,55,967
AL,CHANTAL,2007,3,20070804,0,EX,59.1N,22.6W,55,967
AL,CHANTAL,2007,3,20070804,600,EX,59.5N,19.1W,50,970
AL,CHANTAL,2007,3,20070804,1200,EX,60.7N,16.3W,50,975
AL,CHANTAL,2007,3,20070804,1800,EX,61.7N,14.0W,45,978
AL,CHANTAL,2007,3,20070805,0,EX,62.7N,12.0W,45,980
AL,CHANTAL,2007,3,20070805,600,EX,64.0N,9.5W,45,982
AL,CHANTAL,2007,3,20070805,1200,EX,66.0N,7.0W,35,985
AL,DEAN,2007,4,20070813,600,TD,12.2N,28.9W,30,1006
AL,DEAN,2007,4,20070813,1200,TD,12.1N,30.7W,30,1005
AL,DEAN,2007,4,20070813,1800,TD,12.0N,32.4W,30,1005
AL,DEAN,2007,4,20070814,0,TD,11.9N,34.5W,30,1005
AL,DEAN,2007,4,20070814,600,TD,11.8N,36.5W,30,1005
AL,DEAN,2007,4,20070814,1200,TS,11.8N,38.3W,35,1004
AL,DEAN,2007,4,20070814,1800,TS,11.8N,40.1W,40,1002
AL,DEAN,2007,4,20070815,0,TS,11.9N,41.7W,50,997
AL,DEAN,2007,4,20070815,600,TS,12.0N,43.4W,50,997
AL,DEAN,2007,4,20070815,1200,TS,12.3N,45.1W,50,997
AL,DEAN,2007,4,20070815,1800,TS,12.8N,47.0W,55,994
AL,DEAN,2007,4,20070816,0,TS,13.0N,49.2W,60,991
AL,DEAN,2007,4,20070816,600,HU,13.2N,51.3W,70,984
AL,DEAN,2007,4,20070816,1200,HU,13.5N,53.3W,80,972
AL,DEAN,2007,4,20070816,1800,HU,13.8N,55.5W,80,972
AL,DEAN,2007,4,20070817,0,HU,14.0N,57.7W,80,976
AL,DEAN,2007,4,20070817,600,HU,14.2N,59.8W,80,975
AL,DEAN,2007,4,20070817,1200,HU,14.4N,61.7W,90,967
AL,DEAN,2007,4,20070817,1800,HU,14.8N,63.5W,110,961
AL,DEAN,2007,4,20070818,0,HU,14.9N,65.1W,125,944
AL,DEAN,2007,4,20070818,600,HU,15.0N,66.6W,145,929
AL,DEAN,2007,4,20070818,1200,HU,15.4N,68.0W,145,923
AL,DEAN,2007,4,20070818,1800,HU,15.9N,69.5W,130,930
AL,DEAN,2007,4,20070819,0,HU,16.1N,71.0W,120,920
AL,DEAN,2007,4,20070819,600,HU,16.4N,72.6W,120,921
AL,DEAN,2007,4,20070819,1200,HU,16.8N,74.3W,125,923
AL,DEAN,2007,4,20070819,1800,HU,17.1N,76.0W,125,930
AL,DEAN,2007,4,20070820,0,HU,17.5N,77.8W,125,926
AL,DEAN,2007,4,20070820,600,HU,17.6N,79.8W,130,926
AL,DEAN,2007,4,20070820,1200,HU,17.8N,81.5W,130,926
AL,DEAN,2007,4,20070820,1800,HU,18.0N,83.3W,135,924
AL,DEAN,2007,4,20070821,0,HU,18.2N,85.1W,145,914
AL,DEAN,2007,4,20070821,600,HU,18.6N,86.9W,150,907
AL,DEAN,2007,4,20070821,830,HU,18.7N,87.7W,150,905
AL,DEAN,2007,4,20070821,1200,HU,18.9N,88.7W,110,935
AL,DEAN,2007,4,20070821,1800,HU,19.2N,90.5W,75,960
AL,DEAN,2007,4,20070822,0,HU,19.7N,92.2W,65,979
AL,DEAN,2007,4,20070822,600,HU,20.1N,94.0W,70,979
AL,DEAN,2007,4,20070822,1200,HU,20.5N,95.5W,80,976
AL,DEAN,2007,4,20070822,1630,HU,20.5N,97.0W,85,974
AL,DEAN,2007,4,20070822,1800,HU,20.5N,97.3W,75,974
AL,DEAN,2007,4,20070823,0,TD,20.5N,99.0W,30,998
AL,ERIN,2007,5,20070815,0,TD,23.7N,90.7W,25,1006
AL,ERIN,2007,5,20070815,600,TD,24.5N,91.8W,25,1006
AL,ERIN,2007,5,20070815,1200,TD,25.2N,92.9W,30,1005
AL,ERIN,2007,5,20070815,1800,TS,25.8N,94.0W,35,1004
AL,ERIN,2007,5,20070816,0,TS,26.3N,95.2W,35,1003
AL,ERIN,2007,5,20070816,600,TS,27.2N,96.2W,35,1005
